first_name,last_name,id,market_value,market_value_trend,team_id,date
Florian,Krüger,2581,7414772.0,2,22,2022-07-29 15:08:53.359394
Frederik,Jäkel,2675,7896399.0,1,22,2022-07-29 15:08:53.359394
Jomaine,Consbruch,2827,1491078.0,2,22,2022-07-29 15:08:53.359394
Christian,Gebauer,2844,2100770.0,2,22,2022-07-29 15:08:53.359394
Noel,Niemann,2848,748264.0,2,22,2022-07-29 15:08:53.359394
Nathan,De Medina,2849,3918662.0,2,22,2022-07-29 15:08:53.359394
Vladislav,Cherny,2880,548143.0,2,22,2022-07-29 15:08:53.359394
Bryan,Lasme,3022,5953945.0,2,22,2022-07-29 15:08:53.359394
Guilherme,Magro Pires Ramos,3023,6201623.0,2,22,2022-07-29 15:08:53.359394
Arne,Schulz,3074,526356.0,2,22,2022-07-29 15:08:53.359394
Andrés Alberto,Andrade,3142,7330435.0,1,22,2022-07-29 15:08:53.359394
Burak,İnce,3185,2936914.0,2,22,2022-07-29 15:08:53.359394
George Oluwaseun,Bello,3197,3891115.0,2,22,2022-07-29 15:08:53.359394
Silvan,Sidler,3508,4399280.0,2,22,2022-07-29 15:08:53.359394
Benjamin,Kanuric,3553,1836026.0,2,22,2022-07-29 15:08:53.359394
Thomas,Meißner,79,2655841.0,2,23,2022-07-29 15:08:53.359394
John,Verhoek,1454,11424923.0,2,23,2022-07-29 15:08:53.359394
Damian,Rossbach,1601,8679919.0,1,23,2022-07-29 15:08:53.359394
Lukas,Fröde,1666,8412672.0,2,23,2022-07-29 15:08:53.359394
Nils-Jonathan,Körber,1694,1791805.0,2,23,2022-07-29 15:08:53.359394
Lukas,Hinterseer,1724,3388715.0,1,23,2022-07-29 15:08:53.359394
John-Patrick,Strauß,1874,3710011.0,2,23,2022-07-29 15:08:53.359394
Pascal,Breier,2175,2332708.0,2,23,2022-07-29 15:08:53.359394
Simon,Rhein,2353,5842886.0,2,23,2022-07-29 15:08:53.359394
Haris,Duljevic,2407,4260303.0,1,23,2022-07-29 15:08:53.359394
Kai,Pröger,2457,6538112.0,2,23,2022-07-29 15:08:53.359394
Frederic,Ananou,2517,4136454.0,2,23,2022-07-29 15:08:53.359394
Svante,Ingelsson,2906,4579129.0,2,23,2022-07-29 15:08:53.359394
Morris,Schröter,3321,3277487.0,2,23,2022-07-29 15:08:53.359394
Lukas,Scherff,3441,557133.0,1,23,2022-07-29 15:08:53.359394
Nils Gustav Georg,Fröling,3442,1733163.0,2,23,2022-07-29 15:08:53.359394
Theo Gunnar,Martens,3444,694764.0,2,23,2022-07-29 15:08:53.359394
Maurice Jerome,Litka,3445,491455.0,0,23,2022-07-29 15:08:53.359394
Ryan Patrick,Malone,3446,8067684.0,1,23,2022-07-29 15:08:53.359394
Kevin,Schumacher,3447,1004006.0,2,23,2022-07-29 15:08:53.359394
Nico,Neidhart,3449,4791827.0,2,23,2022-07-29 15:08:53.359394
Markus,Kolke,3450,9455155.0,2,23,2022-07-29 15:08:53.359394
Ridge,Munsy,3451,1952707.0,2,23,2022-07-29 15:08:53.359394
Oliver,Daedlow,3462,711801.0,1,23,2022-07-29 15:08:53.359394
Dennis,Dressel,3513,3835293.0,1,23,2022-07-29 15:08:53.359394
Sébastien,Thill,3514,6072150.0,2,23,2022-07-29 15:08:53.359394
Benno,Dietze,3546,738151.0,1,23,2022-07-29 15:08:53.359394
Philipp,Hofmann,46,7098672.0,1,24,2022-07-29 15:08:53.359394
Konstantinos,Stafylidis,616,2890669.0,2,24,2022-07-29 15:08:53.359394
Kevin,Stöger,619,3100399.0,2,24,2022-07-29 15:08:53.359394
Michael,Esser,1158,2055842.0,2,24,2022-07-29 15:08:53.359394
Manuel,Riemann,1405,16131518.0,1,24,2022-07-29 15:08:53.359394
Anthony,Losilla,1514,10122257.0,1,24,2022-07-29 15:08:53.359394
Simon,Zoller,1534,4839701.0,2,24,2022-07-29 15:08:53.359394
Danilo,Soares,1544,7612487.0,2,24,2022-07-29 15:08:53.359394
Gerrit,Holtmann,1881,8955323.0,1,24,2022-07-29 15:08:53.359394
Takuma,Asano,2079,4296864.0,2,24,2022-07-29 15:08:53.359394
Silvère,Ganvoula,2469,2499792.0,2,24,2022-07-29 15:08:53.359394
Philipp,Förster,2526,3288283.0,2,24,2022-07-29 15:08:53.359394
Christopher,Antwi-Adjei,2539,577622.0,2,24,2022-07-29 15:08:53.359394
Patrick,Osterhage,2722,747497.0,2,24,2022-07-29 15:08:53.359394
Cristian,Gamboa,2990,3387463.0,2,24,2022-07-29 15:08:53.359394
Tarsis,Bonga,2993,499944.0,0,24,2022-07-29 15:08:53.359394
Erhan,Mašović,2994,4841806.0,1,24,2022-07-29 15:08:53.359394
Konstantinos-Vassilios,Lampropoulos,2997,1697392.0,2,24,2022-07-29 15:08:53.359394
Paul,Grave,2998,496944.0,0,24,2022-07-29 15:08:53.359394
Jordi,Osei-Tutu,3483,521020.0,0,24,2022-07-29 15:08:53.359394
Saidy,Janko,3484,1137965.0,2,24,2022-07-29 15:08:53.359394
Jacek,Góralski,3485,2637256.0,2,24,2022-07-29 15:08:53.359394
Ivan,Ordets,3558,5608372.0,1,24,2022-07-29 15:08:53.359394
Marco,Thiede,30,8520454.0,2,27,2022-07-29 15:08:53.359394
Florian,Ballas,169,3278075.0,2,27,2022-07-29 15:08:53.359394
Sebastian,Jung,476,3539340.0,2,27,2022-07-29 15:08:53.359394
Marius,Gersbeck,667,8480748.0,2,27,2022-07-29 15:08:53.359394
Daniel,Gordon,1009,8080371.0,2,27,2022-07-29 15:08:53.359394
Kyoung-Rok,Choi,1343,8320254.0,2,27,2022-07-29 15:08:53.359394
Lucas,Cueto,1585,2853950.0,1,27,2022-07-29 15:08:53.359394
Marvin,Wanitzek,1668,17231726.0,2,27,2022-07-29 15:08:53.359394
Philip,Heise,1681,10839537.0,2,27,2022-07-29 15:08:53.359394
Jerome,Gondorf,1716,8300162.0,2,27,2022-07-29 15:08:53.359394
Kilian,Jakob,2149,2086878.0,2,27,2022-07-29 15:08:53.359394
Fabian,Schleusener,2442,5332083.0,2,27,2022-07-29 15:08:53.359394
Marcel,Franke,2637,9507366.0,2,27,2022-07-29 15:08:53.359394
Paul,Nebel,2895,4334237.0,2,27,2022-07-29 15:08:53.359394
Felix Omoruyi,Irorere,3076,504629.0,2,27,2022-07-29 15:08:53.359394
Kai,Eisele,3161,3203522.0,1,27,2022-07-29 15:08:53.359394
Mikkel,Kaufmann Sørensen,3289,4370726.0,2,27,2022-07-29 15:08:53.359394
Christoph,Kobald,3324,5940323.0,2,27,2022-07-29 15:08:53.359394
Max,Weiß,3325,509018.0,0,27,2022-07-29 15:08:53.359394
Lazar,Mirković,3327,988974.0,1,27,2022-07-29 15:08:53.359394
Tim,Breithaupt,3329,5577060.0,2,27,2022-07-29 15:08:53.359394
Leon,Jensen,3330,481290.0,0,27,2022-07-29 15:08:53.359394
Malik,Batmaz,3331,1242459.0,2,27,2022-07-29 15:08:53.359394
Tim,Rossmann,3335,1550936.0,1,27,2022-07-29 15:08:53.359394
Stefano,Marino,3336,760134.0,1,27,2022-07-29 15:08:53.359394
Daniel Michael,O'Shaughnessy,3337,2645359.0,2,27,2022-07-29 15:08:53.359394
Kelvin,Arase,3524,4026228.0,2,27,2022-07-29 15:08:53.359394
Simone,Rapp,4255,1736098.0,2,27,2022-07-29 15:08:53.359394
Anthony,Modeste,684,30738745.0,1,28,2022-07-29 15:08:53.359394
Benno,Schmitz,1229,9651032.0,2,28,2022-07-29 15:08:53.359394
Timo,Horn,1245,2707733.0,2,28,2022-07-29 15:08:53.359394
Jonas,Hector,1256,19121665.0,2,28,2022-07-29 15:08:53.359394
Marvin,Schwäbe,1580,11998503.0,1,28,2022-07-29 15:08:53.359394
Mark,Uth,1725,18272163.0,2,28,2022-07-29 15:08:53.359394
Florian,Kainz,1903,16518692.0,1,28,2022-07-29 15:08:53.359394
Ondrej,Duda,1919,2919763.0,2,28,2022-07-29 15:08:53.359394
Timo,Hübers,2069,14208179.0,1,28,2022-07-29 15:08:53.359394
Linton,Maina,2201,4446066.0,2,28,2022-07-29 15:08:53.359394
Kingsley,Schindler,2213,1209690.0,2,28,2022-07-29 15:08:53.359394
Luca,Kilian,2349,8865469.0,1,28,2022-07-29 15:08:53.359394
Sebastian,Andersson,2394,2319254.0,2,28,2022-07-29 15:08:53.359394
Sargis,Adamyan,2426,7917002.0,1,28,2022-07-29 15:08:53.359394
Niklas,Hauptmann,2483,504912.0,0,28,2022-07-29 15:08:53.359394
Kingsley,Ehizibue,2648,901925.0,2,28,2022-07-29 15:08:53.359394
Eric,Martel,2702,1137970.0,2,28,2022-07-29 15:08:53.359394
Ellyes,Skhiri,2718,17418607.0,2,28,2022-07-29 15:08:53.359394
Steffen,Tigges,2749,4495178.0,2,28,2022-07-29 15:08:53.359394
Jan,Thielmann,2765,3065663.0,2,28,2022-07-29 15:08:53.359394
Tim,Lemperle,2803,972605.0,2,28,2022-07-29 15:08:53.359394
Bright Akwo,Arrey-Mbi,2847,571360.0,2,28,2022-07-29 15:08:53.359394
Dimitris,Limnios,2903,504880.0,0,28,2022-07-29 15:08:53.359394
Dejan,Ljubičić,3029,6359486.0,2,28,2022-07-29 15:08:53.359394
Jonas,Urbig,3072,516816.0,0,28,2022-07-29 15:08:53.359394
Mathias Flaga,Olesen,3167,2453134.0,1,28,2022-07-29 15:08:53.359394
Julian,Chabot,3190,492073.0,2,28,2022-07-29 15:08:53.359394
Kristian,Pedersen,3472,2933155.0,2,28,2022-07-29 15:08:53.359394
Denis,Huseinbasic,3500,2115584.0,1,28,2022-07-29 15:08:53.359394
Florian,Dietz,4252,497863.0,0,28,2022-07-29 15:08:53.359394
Robert,Leipertz,1189,9181000.0,1,29,2022-07-29 15:08:53.359394
Leopold,Zingerle,1225,2008398.0,2,29,2022-07-29 15:08:53.359394
Uwe,Hünemeier,1350,10159911.0,2,29,2022-07-29 15:08:53.359394
Marco,Schuster,1563,7658676.0,2,29,2022-07-29 15:08:53.359394
Felix,Platte,1663,8953540.0,1,29,2022-07-29 15:08:53.359394
Jannik,Huth,1767,12941941.0,1,29,2022-07-29 15:08:53.359394
Raphael,Obermair,2015,6886728.0,1,29,2022-07-29 15:08:53.359394
Robin,Bormuth,2256,2327005.0,2,29,2022-07-29 15:08:53.359394
Florent,Muslija,2346,11446746.0,1,29,2022-07-29 15:08:53.359394
Jonas,Carls,2385,2064674.0,1,29,2022-07-29 15:08:53.359394
Tobias,Müller,2441,3881307.0,2,29,2022-07-29 15:08:53.359394
Kelvin,Ofori,2726,1099012.0,2,29,2022-07-29 15:08:53.359394
Dennis,Srbeny,2769,7437284.0,1,29,2022-07-29 15:08:53.359394
Julian,Justvan,2793,13276769.0,1,29,2022-07-29 15:08:53.359394
Moritz,Schulze,2853,641837.0,2,29,2022-07-29 15:08:53.359394
Ron,Schallenberg,2876,13644866.0,1,29,2022-07-29 15:08:53.359394
Richmond,Tachie,2882,2588933.0,2,29,2022-07-29 15:08:53.359394
Jannis,Heuer,3031,6322262.0,1,29,2022-07-29 15:08:53.359394
Marcel,Mehlem,3032,2998488.0,2,29,2022-07-29 15:08:53.359394
Jasper,van der Werff,3033,10113673.0,1,29,2022-07-29 15:08:53.359394
John Warwick,Iredale,3040,596626.0,2,29,2022-07-29 15:08:53.359394
Sirlord Calvin,Conteh,3396,7233616.0,1,29,2022-07-29 15:08:53.359394
Adrian,Gryszkiewicz,3489,3774019.0,2,29,2022-07-29 15:08:53.359394
Kai,Klefisch,3490,520317.0,0,29,2022-07-29 15:08:53.359394
Sebastian,Klaas,3491,493938.0,0,29,2022-07-29 15:08:53.359394
Marcel,Hoffmeier,3492,3583829.0,1,29,2022-07-29 15:08:53.359394
Hendrick,Zuck,71,7036211.0,1,30,2022-07-29 15:08:53.359394
René,Klingenburg,140,4365140.0,2,30,2022-07-29 15:08:53.359394
Kevin,Kraus,610,8939039.0,1,30,2022-07-29 15:08:53.359394
Erik,Durm,732,7937496.0,2,30,2022-07-29 15:08:53.359394
Andreas,Luthe,1116,10790619.0,1,30,2022-07-29 15:08:53.359394
Jean,Zimmer,1312,6510661.0,1,30,2022-07-29 15:08:53.359394
Marlon,Ritter,1566,8143563.0,1,30,2022-07-29 15:08:53.359394
Philipp,Hercher,1843,6546400.0,2,30,2022-07-29 15:08:53.359394
Terrence,Boyd,1857,11067608.0,1,30,2022-07-29 15:08:53.359394
Hikmet,Ciftci,2007,4574124.0,2,30,2022-07-29 15:08:53.359394
Nicolas,Sessa,2142,2109010.0,2,30,2022-07-29 15:08:53.359394
Muhammed,Kiprit,2270,1951356.0,2,30,2022-07-29 15:08:53.359394
Julian,Krahl,2317,554885.0,2,30,2022-07-29 15:08:53.359394
Ben,Zolinski,2404,5354926.0,2,30,2022-07-29 15:08:53.359394
Kenny Prince,Redondo,2433,6701579.0,1,30,2022-07-29 15:08:53.359394
Maximilian,Hippe,2865,758391.0,1,30,2022-07-29 15:08:53.359394
Lex-Tyger,Lobinger,2964,2456655.0,2,30,2022-07-29 15:08:53.359394
Boris,Tomiak,2971,7048783.0,1,30,2022-07-29 15:08:53.359394
Julian,Niehues,3412,4305777.0,1,30,2022-07-29 15:08:53.359394
Daniel Patrick,Hanslik,3413,4712809.0,1,30,2022-07-29 15:08:53.359394
Anas,Bakhat,3414,500500.0,1,30,2022-07-29 15:08:53.359394
Mike,Wunderlich,3416,8563003.0,1,30,2022-07-29 15:08:53.359394
Avdo,Spahić,3417,851493.0,2,30,2022-07-29 15:08:53.359394
Dominik Friedrich,Schad,3421,2215315.0,2,30,2022-07-29 15:08:53.359394
Neal Sixten,Gibs,3422,1498734.0,2,30,2022-07-29 15:08:53.359394
Marius,Kleinsorge,3499,529614.0,2,30,2022-07-29 15:08:53.359394
Lars,Bünning,3531,2810146.0,2,30,2022-07-29 15:08:53.359394
Aaron,Basenach,4260,501873.0,1,30,2022-07-29 15:08:53.359394
Immanuel,Höhn,31,5299569.0,2,35,2022-07-29 15:08:53.359394
Erik,Zenga,56,9327183.0,1,35,2022-07-29 15:08:53.359394
Patrick,Drewes,75,11467578.0,2,35,2022-07-29 15:08:53.359394
Alexander,Esswein,378,3424732.0,2,35,2022-07-29 15:08:53.359394
Dennis,Diekmeier,418,6859726.0,1,35,2022-07-29 15:08:53.359394
Tom,Trybull,603,10902964.0,2,35,2022-07-29 15:08:53.359394
Bashkim,Ajdini,1344,2744298.0,2,35,2022-07-29 15:08:53.359394
David,Kinsombi,1560,7848562.0,1,35,2022-07-29 15:08:53.359394
Philipp,Ochs,1762,3589793.0,2,35,2022-07-29 15:08:53.359394
Chima Sean,Okoroji,2186,9466980.0,2,35,2022-07-29 15:08:53.359394
Arne,Sicker,2211,2998579.0,2,35,2022-07-29 15:08:53.359394
Ahmed,Kutucu,2359,2267895.0,2,35,2022-07-29 15:08:53.359394
Aleksandr,Zhirov,2490,9910668.0,2,35,2022-07-29 15:08:53.359394
Dario,Dumic,2610,7955782.0,2,35,2022-07-29 15:08:53.359394
Cebio,Soukou,2813,3852789.0,2,35,2022-07-29 15:08:53.359394
Nikolai,Rehnen,2815,493843.0,0,35,2022-07-29 15:08:53.359394
Janik Jay,Bachmann,3307,8223850.0,1,35,2022-07-29 15:08:53.359394
Benedikt Paul,Grawe,3308,485656.0,0,35,2022-07-29 15:08:53.359394
Marcel,Ritzmaier,3309,2092035.0,2,35,2022-07-29 15:08:53.359394
Christian,Kinsombi,3310,4754683.0,1,35,2022-07-29 15:08:53.359394
Vincent,Schwab,3311,702734.0,2,35,2022-07-29 15:08:53.359394
Oumar,Diakhité,3313,1005520.0,2,35,2022-07-29 15:08:53.359394
Matej,Pulkrab,3523,4046857.0,1,35,2022-07-29 15:08:53.359394
Abu-Bekir,Ömer El-Zein,3541,532061.0,1,35,2022-07-29 15:08:53.359394
Joseph,Ganda,3542,517903.0,2,35,2022-07-29 15:08:53.359394
Christopher,Avevor,559,2362765.0,2,39,2022-07-29 15:08:53.359394
Luca-Milan,Zander,1231,6427465.0,2,39,2022-07-29 15:08:53.359394
Marcel,Hartel,1830,12505295.0,2,39,2022-07-29 15:08:53.359394
Johannes,Eggestein,1878,6360212.0,1,39,2022-07-29 15:08:53.359394
Lars,Ritzka,2090,2975083.0,2,39,2022-07-29 15:08:53.359394
Dennis,Smarsch,2158,5204514.0,1,39,2022-07-29 15:08:53.359394
David,Otto,2167,3324539.0,2,39,2022-07-29 15:08:53.359394
Leart,Paqarada,2453,17989538.0,1,39,2022-07-29 15:08:53.359394
Lukas,Daschner,2533,5750992.0,1,39,2022-07-29 15:08:53.359394
Carlo,Boukhalfa,2899,4292171.0,2,39,2022-07-29 15:08:53.359394
Sören,Ahlers,2937,491048.0,2,39,2022-07-29 15:08:53.359394
David,Nemeth,3014,4942637.0,2,39,2022-07-29 15:08:53.359394
Marcel,Beifus,3114,2511483.0,2,39,2022-07-29 15:08:53.359394
Etienne,Amenyido,3291,3618441.0,2,39,2022-07-29 15:08:53.359394
Jackson Alexander,Irvine,3292,12324523.0,1,39,2022-07-29 15:08:53.359394
Niklas,Jessen,3295,507784.0,1,39,2022-07-29 15:08:53.359394
Jannes Luca,Wieckhoff,3297,1837613.0,2,39,2022-07-29 15:08:53.359394
Nikola,Vasilj,3298,8315771.0,2,39,2022-07-29 15:08:53.359394
Afeez,Aremu Olalekan,3299,2395594.0,2,39,2022-07-29 15:08:53.359394
Eric Anders,Smith,3300,5964750.0,1,39,2022-07-29 15:08:53.359394
Adam,Dźwigała,3301,4561694.0,1,39,2022-07-29 15:08:53.359394
Franz,Roggow,3302,529163.0,0,39,2022-07-29 15:08:53.359394
Igor,Matanović,3304,5356463.0,1,39,2022-07-29 15:08:53.359394
Jakov,Medić,3305,10943721.0,2,39,2022-07-29 15:08:53.359394
Connor,Metcalfe,3532,3586472.0,2,39,2022-07-29 15:08:53.359394
Manolis,Saliakas,3533,8339538.0,1,39,2022-07-29 15:08:53.359394
Betim,Fazliji,4259,7570061.0,2,39,2022-07-29 15:08:53.359394
Rani,Khedira,51,4834442.0,2,40,2022-07-29 15:08:53.359394
Niko,Gießelmann,102,12093037.0,2,40,2022-07-29 15:08:53.359394
Sven,Michel,168,4123713.0,2,40,2022-07-29 15:08:53.359394
Robin,Knoche,623,16490494.0,1,40,2022-07-29 15:08:53.359394
Levin,Öztunali,672,1446902.0,2,40,2022-07-29 15:08:53.359394
Paul,Seguin,1207,7270709.0,1,40,2022-07-29 15:08:53.359394
Dominique,Heintz,1249,1397124.0,2,40,2022-07-29 15:08:53.359394
Janik,Haberer,1553,3449046.0,2,40,2022-07-29 15:08:53.359394
Genki,Haraguchi,1571,7864148.0,1,40,2022-07-29 15:08:53.359394
Timo,Baumgartl,1584,4356306.0,2,40,2022-07-29 15:08:53.359394
Milos,Pantovic,1794,4127609.0,2,40,2022-07-29 15:08:53.359394
Kevin,Möhwald,1841,491834.0,2,40,2022-07-29 15:08:53.359394
Rick,van Drongelen,2133,976563.0,2,40,2022-07-29 15:08:53.359394
Paul,Jäckel,2197,7977592.0,1,40,2022-07-29 15:08:53.359394
Frederik,Rönnow,2279,7418372.0,1,40,2022-07-29 15:08:53.359394
Jakob,Busk,2393,499129.0,0,40,2022-07-29 15:08:53.359394
Julian,Ryerson,2395,2487406.0,2,40,2022-07-29 15:08:53.359394
Christopher,Trimmel,2400,12753202.0,1,40,2022-07-29 15:08:53.359394
Tim,Skarke,2491,504940.0,2,40,2022-07-29 15:08:53.359394
Kevin,Behrens,2496,1428538.0,2,40,2022-07-29 15:08:53.359394
Andreas,Voglsammer,2631,2888094.0,2,40,2022-07-29 15:08:53.359394
Sheraldo,Becker,2646,15214783.0,1,40,2022-07-29 15:08:53.359394
Laurenz,Dehl,2681,2766594.0,1,40,2022-07-29 15:08:53.359394
Lennart,Grill,2839,2384193.0,2,40,2022-07-29 15:08:53.359394
Tim,Maciejewski,2890,2365482.0,1,40,2022-07-29 15:08:53.359394
Jamie,Leweling,2988,8399715.0,1,40,2022-07-29 15:08:53.359394
Tymoteusz,Puchacz,3020,3406979.0,1,40,2022-07-29 15:08:53.359394
András,Schäfer,3187,1209200.0,2,40,2022-07-29 15:08:53.359394
Theoson-Jordan,Siebatcheu Pefok,3454,12731864.0,1,40,2022-07-29 15:08:53.359394
Danilho,Doekhi,3473,4563251.0,1,40,2022-07-29 15:08:53.359394
Diogo Filipe,Monteiro Pinto Leite,4265,9385488.0,1,40,2022-07-29 15:08:53.359394
Morten,Thorsby,4285,8341190.0,1,40,2022-07-29 15:08:53.359394
Fabian,Holland,655,12250644.0,2,42,2022-07-29 15:08:53.359394
Fabian,Schnellhardt,1253,7040955.0,2,42,2022-07-29 15:08:53.359394
Marcel,Schuhen,1266,12169843.0,2,42,2022-07-29 15:08:53.359394
Tobias,Kempe,1464,16055217.0,2,42,2022-07-29 15:08:53.359394
Alexander,Brunst-Zöllner,1561,491480.0,2,42,2022-07-29 15:08:53.359394
Frank,Ronstadt,1893,3530579.0,1,42,2022-07-29 15:08:53.359394
Aaron,Seydel,1975,4489890.0,2,42,2022-07-29 15:08:53.359394
Phillip,Tietz,2030,16314916.0,2,42,2022-07-29 15:08:53.359394
Jannik,Müller,2430,2591860.0,1,42,2022-07-29 15:08:53.359394
Matthias,Bader,2450,11089426.0,2,42,2022-07-29 15:08:53.359394
Mathias,Honsak,2455,4465649.0,2,42,2022-07-29 15:08:53.359394
Klaus,Gjasula,2463,11232943.0,1,42,2022-07-29 15:08:53.359394
Marvin,Mehlem,2489,6294314.0,1,42,2022-07-29 15:08:53.359394
Patric,Pfeiffer,2572,12883644.0,2,42,2022-07-29 15:08:53.359394
Clemens,Riedel,3233,2072189.0,2,42,2022-07-29 15:08:53.359394
Emir,Karic,3236,4545291.0,2,42,2022-07-29 15:08:53.359394
Steve,Kroll,3237,510088.0,2,42,2022-07-29 15:08:53.359394
Braydon Marvin,Manu,3238,5119052.0,1,42,2022-07-29 15:08:53.359394
Andre,Leipold,3239,672734.0,2,42,2022-07-29 15:08:53.359394
John Peter,Sesay,3241,528385.0,1,42,2022-07-29 15:08:53.359394
Thomas Mattias,Poppler Isherwood,3242,6451465.0,2,42,2022-07-29 15:08:53.359394
Yassin,Ben Balla,3352,1828977.0,2,42,2022-07-29 15:08:53.359394
Magnus,Warming,3504,2237501.0,1,42,2022-07-29 15:08:53.359394
Oscar,Vilhelmsson,4258,6227063.0,2,42,2022-07-29 15:08:53.359394
Fabio,Torsiello,4303,240335.0,1,42,2022-07-29 15:08:53.359394
Janis,Blaswich,4,503642.0,0,43,2022-07-29 15:08:53.359394
Marcel,Halstenberg,77,13650495.0,1,43,2022-07-29 15:08:53.359394
Willi,Orban,1246,29670958.0,2,43,2022-07-29 15:08:53.359394
Lukas,Klostermann,1333,14133982.0,2,43,2022-07-29 15:08:53.359394
Kevin,Kampl,1653,11735325.0,2,43,2022-07-29 15:08:53.359394
Benjamin,Henrichs,1689,13257814.0,1,43,2022-07-29 15:08:53.359394
Yussuf,Poulsen,1865,4320163.0,2,43,2022-07-29 15:08:53.359394
Péter,Gulácsi,1896,17127499.0,1,43,2022-07-29 15:08:53.359394
Emil,Forsberg,1900,17462611.0,2,43,2022-07-29 15:08:53.359394
Konrad,Laimer,2038,19950607.0,1,43,2022-07-29 15:08:53.359394
Ademola,Lookman,2189,2980579.0,2,43,2022-07-29 15:08:53.359394
Nordi,Mukiele,2241,13530962.0,2,43,2022-07-29 15:08:53.359394
Amadou,Haidara,2365,11539896.0,1,43,2022-07-29 15:08:53.359394
Xaver,Schlager,2649,17060967.0,1,43,2022-07-29 15:08:53.359394
Christopher,Nkunku,2687,51296736.0,1,43,2022-07-29 15:08:53.359394
André Miguel,Valente Silva,2747,30920544.0,1,43,2022-07-29 15:08:53.359394
Dani,Olmo,2776,26165977.0,1,43,2022-07-29 15:08:53.359394
Jose Angel,Esmoris Tasende,2779,27742964.0,2,43,2022-07-29 15:08:53.359394
Hugo,Novoa Ramos,2868,794016.0,2,43,2022-07-29 15:08:53.359394
Alexander,Sørloth,2905,8670993.0,1,43,2022-07-29 15:08:53.359394
Dominik,Szoboszlai,2940,26627441.0,2,43,2022-07-29 15:08:53.359394
Mohamed,Simakan,3001,19322674.0,2,43,2022-07-29 15:08:53.359394
Joško,Gvardiol,3003,27693496.0,2,43,2022-07-29 15:08:53.359394
Solomon,Bonnah Owusu,3112,483964.0,0,43,2022-07-29 15:08:53.359394
Ilaix,Moriba,3140,1492873.0,2,43,2022-07-29 15:08:53.359394
Jonas,Nickisch,3561,471709.0,0,43,2022-07-29 15:08:53.359394
Benedikt,Saller,149,9881899.0,1,47,2022-07-29 15:08:53.359394
Thorsten,Kirschbaum,343,3701072.0,2,47,2022-07-29 15:08:53.359394
Benedikt,Gimber,1687,11115004.0,1,47,2022-07-29 15:08:53.359394
Leon,Guwara,1827,2731105.0,2,47,2022-07-29 15:08:53.359394
Joshua,Mees,2396,5850468.0,1,47,2022-07-29 15:08:53.359394
Steve,Breitkreuz,2484,12078059.0,2,47,2022-07-29 15:08:53.359394
Prince Osei,Owusu,2487,5114945.0,1,47,2022-07-29 15:08:53.359394
Maximilian,Thalhammer,2519,4175620.0,2,47,2022-07-29 15:08:53.359394
Sebastian,Nachreiner,2626,651595.0,2,47,2022-07-29 15:08:53.359394
Charalampos,Makridis,2757,1499257.0,2,47,2022-07-29 15:08:53.359394
Oscar,Schönfelder,2830,1189797.0,2,47,2022-07-29 15:08:53.359394
Nicklas,Shipnoski,3038,4119725.0,1,47,2022-07-29 15:08:53.359394
Dejan,Stojanovic,3357,6815630.0,1,47,2022-07-29 15:08:53.359394
Aygün,Yildirim,3375,928731.0,1,47,2022-07-29 15:08:53.359394
Konrad,Faber,3376,4562344.0,1,47,2022-07-29 15:08:53.359394
Andreas,Albers Nielsen,3377,14165382.0,1,47,2022-07-29 15:08:53.359394
Kaan,Caliskaner,3380,1663410.0,1,47,2022-07-29 15:08:53.359394
Scott,Fitzgerald Kennedy,3381,5587655.0,2,47,2022-07-29 15:08:53.359394
Jan,Elvedi,3382,7816880.0,1,47,2022-07-29 15:08:53.359394
Björn Karl,Zempelin,3383,579506.0,1,47,2022-07-29 15:08:53.359394
Christian,Viet,3529,2951897.0,1,47,2022-07-29 15:08:53.359394
Minos,Gouras,3530,1553458.0,2,47,2022-07-29 15:08:53.359394
Alexander,Bittroff,1079,5860765.0,1,48,2022-07-29 15:08:53.359394
Malcolm,Cacutalua,1182,2373833.0,2,48,2022-07-29 15:08:53.359394
Florian,Kath,1665,1262865.0,2,48,2022-07-29 15:08:53.359394
Dominik,Reimann,1670,7504337.0,2,48,2022-07-29 15:08:53.359394
Amara,Conde,1745,6519125.0,2,48,2022-07-29 15:08:53.359394
Baris,Atik,1836,11741497.0,1,48,2022-07-29 15:08:53.359394
Tatsuya,Ito,2156,6780708.0,1,48,2022-07-29 15:08:53.359394
Tim,Sechelmann,2299,964514.0,2,48,2022-07-29 15:08:53.359394
Tim,Boss,2495,821278.0,2,48,2022-07-29 15:08:53.359394
Moritz-Broni,Kwarteng,2561,2227609.0,2,48,2022-07-29 15:08:53.359394
Jason,Ceka,2708,5435656.0,1,48,2022-07-29 15:08:53.359394
Julian,Rieckmann,2782,557242.0,2,48,2022-07-29 15:08:53.359394
Jan Luca,Schuler,2931,2032232.0,2,48,2022-07-29 15:08:53.359394
Jamie,Lawrence,3060,5176399.0,2,48,2022-07-29 15:08:53.359394
Andreas,Müller,3397,5730371.0,1,48,2022-07-29 15:08:53.359394
Noah,Kruth,3398,509080.0,0,48,2022-07-29 15:08:53.359394
Eldin,Dzogovic,3402,1004427.0,1,48,2022-07-29 15:08:53.359394
Tom,Schlitter,3403,504304.0,2,48,2022-07-29 15:08:53.359394
